Archivo para el diccionario: !            2739
mean—mitya? 1
mean—silly 1
measure      15
measure?     1
measured     6
measures     3
meat         8
meat?        1
mechanical   3
mechanically 13
mechanism    1
medal        3
meddle       2
meddled      2
meddled?     1
meddlesome   1
meddling     1
meddling?    1
mediator     1
medical      12
medicine     14
medicines    1
meditate     1
meditating   1
meditation   1
medium       8
medley       1
meek         11
meekly       4
meekness     4
meet         61
meet?        1
meeting      39
meeting?     1
meets?       1
melancholy   8
melon        1
melons       1
melt         3
melting      2
member       8
members      6
memories     14
memory       21
men          212
men?         2
menace       4
menacing     8
menacingly   3
mend         2
mends        1
menials      1
mental       8
mentally     1
mention      29
mentioned    22
men—but    1
men—somewhat 1
mephistopheles 2
merchant     31
merchantibility 1
merchants    7
merciful     5
merciless    6
mercilessly  5
mercy        36
mercy?       1
mere         10
merely       18
merit        2
merrily      1
merriment    3
merry        17
merrymaking  1
mess         3
message      24
message?     1
messages     1
messenger    3
messiah      1
met          72
metal        4
mete         3
meted        1
method       10
methods      2
metric       1
metropolis   7
metropolitan 2
mettlesome   1
mettre       2
me—        4
me—but     1
me—from    1
me—he      2
me—hunger  1
me—i       1
me—me      1
me—mitya   1
me—not     1
me—one     1
me—that    2
me—what    1
me—‘whether 1
michael      2
microscopically 1
midday       2
middle       32
midnight     11
midnight?    1
midst        6
midwife      2
might        288
mightest     2
mightn       1
mighty       10
migrations   1
mihail       26
mihailovitch 1
mihailovna   1
mihailovsky  3
mihailovsky? 1
milan        1
mild         6
mildew       1
mildewy      1
mildly       2
mildness     1
mile         3
miles        5
milfoil      1
military     7
milk         3
milky        1
million      10
millions     10
milo         1
mimic        1
mimicking    2
mincing      2
mind         218
mind?        6
minded       9
mindedly     1
mindedness   2
minded—a   1
mindful      2
minds        10
minds?       1
mind—a     1
mind—and   1
mind—that  1
mine         32
mine?        1
mineral      2
mines        25
mines?       2
mingle       1
mingled      2
mingling     1
miniature    2
minimize     2
minimizing   1
ministry     2
minority     1
mint         1
minus        1
minute       145
minutely     6
minutes      39
minutes—with 1
minute—how 1
miracle      33
miracle?     1
miracles     22
miracles?    3
miraculous   13
mirage       1
mirrors      3
mirth        3
mirthful     2
mirthfully   1
miscarriage  1
mischief     10
mischievous  3
miscreant    2
miserable    12
miserably    4
miserly      1
misery       11
misery?      1
misfortune   8
misfortunes  3
misfortune—still 1
misgiving    1
misgivings   2
misha        23
misha—his  1
misplaced    1
miss         8
missed       8
missing      4
mission      5
mississippi  1
missive      1
mist         4
mistake      10
mistake?     1
mistaken     19
mistaken?    1
mistakenly   1
mistress     29
mistress?    1
mistresses   1
mistrust     1
mistrustful  1
mistrustfully 3
mistrustfulness 2
mists        2
misty        1
misunderstand 1
misunderstanding 2
misunderstood 2
misunderstood—these 1
mitenka      1
mitri        1
mitri?       1
mitya        909
mitya?       8
mitya?—that 1
mityenka     3
mix          3
mixed        12
mixing       1
mixture      2
miüsov      77
miüsovs     2
miüsov—and 1
moaned       11
moaning      9
moans        1
mock         4
mockery      6
mocking      6
mode         1
model        1
modeling     1
moderate     2
moderately   1
modern       10
modest       12
modestly     4
modesty      3
modification 1
modified     1
modulation   1
mohammedan   1
mohicans_    1
moi          2
moist        2
moistened    1
mokroe       56
mokroe?      4
mold         1
mole         1
molecule     2
molehill     1
molehill—he 1
moles        1
moment       367
moment?      5
momentariness 1
momentary    4
moments      36
moments?     1
moment—    1
moment—devil 1
moment—she 1
moment—took 1
mon          1
monasteries  10
monastery    121
monastery?   2
monastery—it 1
monastery—their 1
monastic     6
monday       3
money        403
money?       22
money_       1
moneychanger 1
moneylender  1
money—about 1
money—count 1
money—he   1
money—money 1
money—the  1
money—two  1
money—what 1
monk         99
monk?        4
monkey       1
monks        77
monks—your 1
monk—i     1
monologue    1
monotonous   1
monster      29
monster?     1
monsters     1
monstrous    6
monstrously  1
month        72
months       46
months?      2
monument     1
moo          2
mood         10
moon         8
moonlight    1
moor         3
moor—they  1
mopped       1
moral        30
moralists—and 1
morality     3
morally      4
morass       1
moravian     1
morbid       8
morbidly     2
more         654
more?        2
moreover     19
moreover—  1
more—i     1
morn         1
morning      120
morning?     4
morose       2
morosely     1
morozov      9
morrow       113
morrow?      8
morrow—and 1
morrow—but 2
morrow—to  1
morrow—what 1
morsel       1
morsels      1
mort         1
mortal       5
mortals      2
mortar       4
mortem       1
mortgaged    1
mortification 4
mortified    4
mortifying   1
moscow       95
moscow—perhaps 1
moss?        1
most         298
mostly       1
mot          1
mother       183
mother?      4
motherly     1
mothers      7
mother—forgive 1
motion       2
motioned     2
motionless   11
motive       23
motive?      2
motives      10
mount        2
mountain     9
mountains    4
mountains?   1
mountebank   1
mounted      6
mounting     1
mourners     1
mournful     6
mournfully   10
mourning     1
mourns       1
mouth        24
mouthed      1
mouthful     1
mouths       1
movable      1
move         30
moved        52
movement     16
movements    6
moves        3
moving       19
mown         1
mr           26
much         287
much?        9
much—wayside 1
mud          1
muddle       3
muddled      2
muddles      1
muddling     1
muddy        5
muffled      1
mug          2
mule         3
multiplication 2
multiply     3
multitude    2
mumble       1
mumbled      4
mummery      1
murder       141
murder?      4
murdered     72
murdered?    4
murderer     56
murderer?    5
murderers    5
murdering    15
murderous    2
murders      2
murder—hatred 1
murmur       2
murmured     22
murmuring    4
murmurings   1
murmurs      2
muscular     1
muse         1
mused        2
mushrooms    1
mushrooms?   2
music        4
musical      1
musically    1
musing       2
musingly     1
mussyalovitch 9
must         526
mustaches    2
mustard      1
mustn        15
musty        1
must—      1
must—take  1
must—you   1
mute         1
mutely       1
mutiny       1
mutter       2
muttered     68
muttering    4
mutton       2
mutual       6
my           1676
myself       265
myself?      8
myself—count 1
myself—it  1
myself—sincerely 1
myself—that 1
myself—the 1
mysteries    5
mysterious   18
mysteriously 8
mystery      29
mystery?     1
mystery—that 1
mystic       9
mystic?      1
mystical     2
mysticism    9
mystifying   1
myth         1
mythical     1
même        1
m—a        2
n            5
nag          2
nagging      1
nail         7
nailed       3
nailing      3
nails        2
naive        5
naively      2
naivet�      1
naked        8
naked?       1
nakedness    1
name         77
name?        5
named        2
namely       2
names        5
napkin       3
napoleon     2
napoleon?    1
napravnik    4
napravnik?   1
narrative    1
narrow       8
narrowed     1
narrower     1
nastasya     2
nastiest     2
nastiness    3
nasty        20
nastya       10
natasha      2
nation       1
national     8
nationality  1
nations      6
native       5
natural      31
naturally    22
naturally—that 1
naturalness  1
nature       63
nature?      1
natured      17
natures      4
natures—oh 1
naught       3
naughtiness  1
naughty      8
nausea       1
navigable    1
nazar        3
nazaryev     1
ne           4
near         46
near?        1
nearer       10
nearest      5
nearly       25
nearness     1
neat         3
neatly       1
necessarily  1
necessary    22
necessary?   1
necessities  1
necessity    6
neck         35
neck?        1
need         111
needed       21
needed—drop 1
needing      1
needle       4
needn        6
needs        4
needs?       1
needy        1
negation     1
negative     1
neglect      3
neglected    2
negligence   2
negotiations 1
neighbor     8
neighborhood 15
neighboring  3
neighbors    8
neither      22
nekrassov    2
nelyudov     2
nephew       1
nerves       8
nervous      36
nervously    18
nervousness  1
nestling     3
nestlings    1
net/>        1
nettles      1
network      2
neva         2
never        376
nevertheless 5
new          165
newborn      1
newby        1
newly        1
news         29
news?        3
newsletter   1
newspaper    5
newspapers   7
news—she   1
next         94
next?        2
nice         31
nice?        1
nicely       2
nicety       1
nicht        1
nick         1
nickname     4
niece        1
nieces       2
night        181
night?       2
nightcap     1
nightfall    2
nightmare    9
nightmares   1
nightmarish  1
nights       4
night—not  1
nihil        2
nihilists    1
nikita       7
nikititch    2
nikititch?   1
nikolay      107
nikolay—nikolay 1
nina         18
nine         16
nineteen     2
nineteenth   1
ninety       4
no           1185
nobility     6
noble        33
nobleman     3
noblemen     3
nobler       1
nobles       1
noblesse     1
noblesse_    1
noblest      3
nobody       13
nod          1
nodded       4
nodding      4
noise        9
noised       2
noiseless    3
noiselessly  4
noiselessness 1
noisily      2
nomad        1
nominal      1
non          7
non_         1
nonchalance  1
none         22
none?        1
nonproprietary 1
nonsense     63
nonsense?    1
nonsense—as 1
nonsensical  1
noodle       1
noodles      1
noose        1
nor          53
normal       6
norman       1
north        8
nose         42
noses        3
nosov        1
nostril      3
nostrums?    1
not          2878
not?         39
notary       1
note         88
notebook     1
noted        20
notepaper    2
notes        91
notes?       1
noteworthy   2
nothing      403
nothingness  2
nothing—but 1
notice       34
noticeable   1
noticed      67
noticing     11
notifies     2
notion       6
notions      3
notoriety    2
notorious    2
nouveau      1
novel        3
novelty      2
november     4
novice       14
novice?      1
novitiate    1
now          845
now?         59
nowadays     7
nowadays?—you 1
nowhere      5
now—       3
now—but    1
now—do     1
now—for    1
now—from   1
now—here—you 1
now—i      1
now—in     1
now—it     1
now—perhaps 1
now—she    1
now—that   4
now—the    1
now—there  1
now—to     2
now—with   1
noxious      4
nozdryov     3
no—i       1
nudging      1
numb         2
number       27
numbered     4
numbers      6
numerous     9
nunnery      2
nurse        8
nurse?       1
nursed       1
nursing      1
nuts         10
nuts?        1
n—no       2
n—not      1
o            71
oak          2
oath         7
oaths        1
oats         2
oats?        1
obdorsk      11
obdurate     1
obedience    11
obedient     6
obediently   2
obey         6
obeyed       5
obeying      2
object       62
object?      8
objected     2
objection    1
objections   2
objects      5
object—that 1
object—to  1
obligation   5
obligations  3
oblige       1
obliged      12
obliging     1
obligingly   1
oblivion     1
oblivious    2
obnoxious    1
obscenity    2
obscure      13
obscurely    1
obscurity    1
obsequious   2
obsequiously 1
observant    2
observation  4
observations—was 1
observe      12
observed     87
observer     3
observe—that 1
observing    4
obsession    2
obsolete     1
obstacle     2
obstacles    3
obstinacy    2
obstinate    7
obstinately  4
obtain       11
obtained     6
obtaining    4
obtrude      2
obtuse       1
obvious      11
obviously    36
occasion     18
occasionally 3
occasions    14
occupied     8
occupy       2
occur        5
occurred     17
occurrence   1
occurs       2
ocean        2
och          1
octangular   1
odd          3
odessa       2
of           7400
of?          8
off          347
off?         3
offend       3
offended     20
offender     2
offenders    1
offending    2
offends      2
offense      15
offensive    2
offer        22
offer?       1
offered      23
offering     9
offerings    2
offers       8
offhand      1
office       8
officer      43
officer?     4
officers     7
officers—so 1
officer—even 1
offices      2
official     41
officials    7
officious    1
offspring    1
often        91
often?       1
oftener      1
of—        1
of—could   1
of—sometimes 1
ogle         1
oh           281
oho          1
oil          3
oily         1
old          497
olden        1
older        12
oldest       1
old—three  1
olga         1
olsufyev     1
olympus      1
ombre        3
omelette     1
ominous      2
ominously    1
omit         6
omitted      5
omitting     1
on           2323
on?          7
once         562
once?        2
once—i     1
once—just  1
once—liked 1
once—most  1
once—that  1
once—this  1
one          1570
one?         17
one_         1
ones         32
oneself      6
oneself?     1
ones—for   1
one—all    1
one—and    1
one—even   1
one—for    1
one—if     1
one—know   1
one—on     1
one—some   1
one—that   1
one—was    1
onion        19
onion?       1
online       4
only         1046
only—      1
only—but   1
only—the   1
only—where 1
onwards?     1
onyegin      1
onyegin?     1
on—absurd  1
on—oh      1
on—smerdyakov 1
on—something 1
oo           3
oogh         1
oozed        1
opal         1
open         140
open?        2
opened       75
opening      14
openly       14
openness     4
open—that  1
opera        1
ophelia      1
opined       2
opinion      61
opinions     5
opponent     9
opponents    3
opportune    1
opportunist  1
opportunities 1
opportunity  16
oppose       3
opposed      4
opposing     1
opposite     24
opposition   4
oppressed    3
oppressive   1
oppressor    1
oppressors?  1
optimism     1
optin        1
opulent      1
or           713
orator       8
orators      1
orchestra    1
ordained     8
ordeal       8
order        41
order?       1
ordered      19
ordering     1
orderly      4
orders       16
ordinance    1
ordinary     24
ordinary?    1
ore          1
orenburg     1
org          7
org/dirs/2/8/0/5/28054/ 1
org/donate   2
org/fundraising/pglaf 1
org/license  1
organ        1
organism     1
organization 4
organize     1
organized    1
orgies       2
orgy         3
origin       6
original     10
originator   1
orphan       9
orphans      2
orthodox     9
or—how     1
or—the     1
osipovitch   1
ostensibly   1
ostentation  3
ostrovsky    1
othello      4
other        321
other?       7
others       79
others?      2
others—partly 1
others—that 1
otherwise    7
ough         3
ought        73
ought—break 1
ought—he   1
our          405
ours         13
ours?        1
ourselves    17
ours—and   1
ours—aren  1
ours—the   1
out          948
out?         9
outbreak     2
outbreaks    1
outbuildings 1
outburst     3
outbursts    2
outcome      7
outcries     1
outcry       4
outdated     1
outdoor      1
outer        2
outgrown     1
outhouse     1
outhouses    1
outlet       1
outlive      2
outlook      2
outpouring   1
outrage      2
outraged     4
outright     7
outright—all 1
outset       2
outshine     1
outside      18
outskirts    2
outstretched 4
outstripped  1
outward      1
outwardly    3
outweighed   1
out—am     1
out—i      1
out—this   1
out—where? 1
oval         1
over         425
over?        1
overawed     3
overbearing  1
overcame     1
overcast     2
overcoat     13
overcoats    1
overcome     12
overcomes    1
overcrowded  1
overdid      1
overdoing    1
overdriven   1
overflow     1
overflowing  3
overgrown    1
overhead     3
overhear     1
overheard    2
overheated   2
overlook     5
overlooked   4
overlooking  1
overmuch     2
overpowered  1
overpowering 1
override     1
overseer     2
overspread   1
overstep     2
overstepped  1
overstrained 1
overtake     1
overtaken    3
overtaking   1
overtaxed    1
overtook     5
overturn     1
overwhelm    1
overwhelmed  13
overwhelming 8
overwhelms   1
overwrought  1
owe          4
owed         4
owes         4
owing        18
own          276
own_         1
owned        3
owner        11
owner?       1
owning       1
owns         2
ox           1
ox?          1
oysters      4
o—oh       1
p            7
pace         3
paced        1
paces        21
pacify       2
pacing       5
pack         11
packages     1
packed       7
packet       1
packets      1
packing      2
pagan        7
page         2
pages        3
pahatov      1
paid         30
pail         2
pain         16
pain?        1
pained       1
painful      20
painfully    14
pains        1
painted      2
painter      2
pair         2
paissy       73
palace       1
pale         57
paler        1
pale—white 1
pallor       1
palm         2
paltry       4
pampered     1
pamphlet     4
pan          29
pancakes     1
pancakes—it 1
pane         3
panes        2
pang         7
pangs        3
panic        1
panie        1
panting      3
papa         3
papa_        1
paper        39
papers       10
paperwork    1
paps         2
parable      1
parables     1
parade       3
paradise     11
paradise?    2
paradox      1
paradoxical  1
paragon      1
paragraph    17
paragraph?   1
paragraphs   6
parallel     2
paralyzed    5
paraphrased  1
parasitic    1
parched      1
pardon       10
pardonable   1
parent       7
parent?      1
parentage    1
parental     2
parenthesis  3
parenthetically 1
parents      7
parfait_     1
parfenovitch 103
paris        13
paris_       1
parisian     1
parliament   1
paroxysm     6
paroxysms    1
parricide    15
parried      2
parsimony    1
part         108
parted       9
parti        1
partially    1
particular   18
particularly 68
parting      9
partition    4
partly       9
partners     1
partnership  1
parts        17
parts?       1
party        18
part—as    1
pas          4
pas?_        1
pass         82
pass?        2
passage      44
passages     3
passed       74
passers      1
passes       8
passing      33
passion      27
passionate   15
passionately 11
passions     10
passions—sometimes 1
passive      4
passport     1
pass—      1
pass—the   1
past         58
paste        2
pasties      1
pastime      1
pastors      2
pasture      1
pat          2
patch        2
patched      3
patches      3
pater        3
paternal     1
path         30
path?        2
pathetic     4
pathetically 1
pathos       4
paths        1
paths?       1
patience     6
patient      9
patient?     1
patients     2
patient—   1
patriarch    2
patrician    1
patron       1
patronage    1
patronizingly 1
pattering    1
pattern      1
patterns     1
patties      2
paul         2
pause        11
paused       6
pausing      1
pave         1
paved        1
pavel        4
pavements    1
pavlovitch   296
pavlovitch?  4
pavlovitches 1
pavlovitch—and 1
pavlovitch—if 1
paw          2
pawn         2
pawned       3
paws         2
pay          41
paying       4
payment      8
payments     4
pays         1
peace        36
peace?       1
peaceably    1
peaceful     2
peacefully   2
peace—he   1
peak         1
peaked       3
pearls       1
pears        1
peas         1
peasant      94
peasantry    7
peasants     56
peasants?    1
peasants—that 1
peculiar     34
peculiarities 1
peculiarity  3
peculiarly   6
pedantic     2
pedantry     1
pedestal     1
pedigree     1
peeling      3
peep         6
peeped       11
peeping      9
peered       1
peering      2
peevish      1
peevishly    2
peine        1
pen          8
penal        2
penalty      1
penance      3
pence        1
pencil       7
pendent      1
penetrate    1
penetrated   4
penetrating  1
penetration  2
penitence    8
penitent     4
penitent?    1
penknife     3
penniless    1
penny        10
pense        1
pensive      3
pens�e_      1
peony        1
people       319
people?      6
peoples      1
pepper       2
per          1
perceive     3
perceived    2
perceiving   2
perceptible  1
perch        1
peremptorily 6
peremptory   3
perezvon     46
perezvon?    1
perfect      32
perfectibility 1
perfection   1
perfectly    59
perform      3
performance  7
performances 3
performed    9
performing   5
perfumes     1
perhaps      388
perhaps?     8
perhaps—and 1
perhaps—for 1
perhaps—in 1
perhaps—not 1
perhaps—why 1
perhotin     29
perhotin?    1
peril        1
perilous     1
period       10
periodic     1
periods      1
perish       4
perished     2
permanent    3
permanently  2
permission   14
permit       2
permitted    3
permitted?   1
permitting   1
permitting— 1
pernicious   3
peroration   1
perpetrated  1
perpetration 1
perpetually  1
perplexed    5
perplexing   1
perplexity   11
persecute    1
persecuted   3
persecution  1
persecutor   2
persecutors  1
persevere    3
persist      4
persisted    18
persistence  2
persistent   10
persistently 10
persisting   3
persists     3
person       69
person?      2
personage    5
personages   4
personal     17
personality  5
personality? 1
personally   6
personne_    1
persons      27
persons—the 1
person—a   1
person—and 1
perspiration 3
persuade     14
persuaded    23
persuading   5
persuasively 1
perturbed    1
perverse     2
perverted    2
pessimist    1
pester       1
pestered     3
pestering    4
pestle       38
pestle?      1
pestle—i   1
pestle—why 1
pet          1
peter        1
petersburg   47
petition     1
petrified    2
petrovitch   11
petrovka     1
petrovna     4
petticoat    1
petty        5
peu          1
pg           1
pgdp         1
pglaf        5
phantom      8
phantoms     3
phaon        1
phase        3
phenomena    1
phenomenal   1
phenomenon   1
philanthropic 5
philanthropists 1
philanthropy 1
philosopher  4
philosophers 5
philosopher—you 1
philosophic  1
philosophical 5
philosophies 1
philosophy   8
phiz         1
phlegmatic   2
photograph   1
photographs  1
phrase       20
phraseology  1
phrases      16
physical     10
physically   1
physiognomist 1
physiognomy  1
phœbus      5
piano        1
pick         4
picked       18
picking      3
pickpocket   4
picnic       1
picnics      1
picture      14
picture?     1
pictured     3
pictures     7
picturesque  2
picture—only 1
piece        48
pieces       14
pierce       2
pierced      5
piercing     4
pierrot      2
pies         11
piety        1
pig          9
pigs         5
pile         1
pilgrim      1
pilgrimage   8
pilgrims     4
pillar—i   1
pillow       36
pillows      8
pin          3
pin?         1
pinching     3
pine         6
pineapple    5
pines        2
pining       3
pink         11
pinkish      1
pinnacle     2
pinned       1
pins         1
pious        7
pipe         12
piping       1
pipings      1
piquancy     3
piquant      1
piquante     1
piqued       1
piqu�        1
piron        5
piron?       1
pistol       15
pistol?      1
pistols      28
pistols?     1
pit          1
pit?         1
pitch        2
pitched      2
pitching     1
piteous      1
piteous?     1
pitied       3
pitiful      8
pitiless     2
pitilessly   1
pity         41
place        200
place?       4
place_       1
placed       3
places       8
place—and  1
place—he   1
placing      1
plagiarism   2
plague       2
plain        11
plainly      14
plaintive    2
plaisir      1
plan         37
planet       2
planks       2
planned      11
planning     6
plans        4
plans?       1
plantations  1
planted      2
plants       1
plash        1
plastered    1
plasters     1
plastunov    1
plastunovs   1
plate        1
plates       3
platform     2
platon       2
plausible    2
play         43
played       19
playful      4
playfulness  1
playing      25
plays        4
playtime     1
play—they  1
plead        3
pleading     2
pleasant     9
please       34
please?      1
pleased      45
pleased?     1
pleases      1
please—    1
please—and 1
pleasing     2
pleasure     13
pleasure?    1
pleasures    4
pledge       1
pledged      9
plenty       11
pliable      1
plot         5
plotnikov    8
plotnikovs   3
plotted      1
plotting     4
plucks       1
plucky       2
plump        1
plumped      2
plunge       2
plunged      7
po           1
pock         1
pocket       62
pocket?      4
pockets      12
podvysotsky  8
podvysotsky? 1
podvysotskys 1
poem         16
poem?        2
poems—and  1
poet         4
poetry       15
poets        2
poets—and  1
poignant     3
point        92
pointed      27
pointing     19
points       7
poison       1
poisons      1
poked        2
pokes        1
poking       1
poland       10
polar        1
pole         52
polenov      2
poles        29
poles—begging 1
pole—the   1
police       52
police—the 1
polish       17
polished     5
polite       9
politely     7
politeness   7
political    7
polonius     1
pomade       1
pomaded      1
pomatum      1
pomp         1
pompous      3
pompously    2
ponder       2
pondered     3
pondering    13
pontiff      1
poodle       2
poodles      1
pool         2
poor         106
poor?        5
poorer       5
poorest      2
poorly       2
pop          1
pope         3
popes        1
popping      1
popular      3
population   2
porch        5
porfiry      8
porfiry?     1
poring       1
port         1
porter       5
portfolio    1
portico      7
portion      1
portioned    1
portions     1
portière    3
portrait     2
portraits    1
portraits—one 1
pose         1
position     70
position?    2
positions    2
positive     17
positively   64
possess      1
possessed    11
possession   20
possessions  1
possibilities 1
possibility  10
possible     58
possible?    4
possibly     22
possibly—  1
possyolok    3
post         17
posted       5
posting      3
postponed    1
posts        2
posturing    1
pot          4
pots         1
potyomkin    1
pounce       2
pounced      8
pouncing     1
pound        13
pounded      2
pounding     1
pounds       3
pounds?      1
pour         9
poured       10
pouting      1
poverty      12
powder       14
powder?      1
power        37
powerful     10
powers       8
pox          2
practical    11
practically  9
practice     9
practiced    2
praise       20
praised      3
praises      2
praiseworthy 1
praise—he  1
praising     6
prance       2
prancing     1
prank        3
pranks       6
prate        1
prating      1
prattled     2
pray         42
pray?        1
prayed       17
prayer       33
prayers      6
praying      25
prays        1
pray—and   1
pre          1
preach       5
preaching    1
precaution   4
precaution?  1
precautions  1
preceded     5
precedes     1
preceding    4
precept      2
precepts     1
precinct     1
precincts    5
precincts—you 1
precious     36
precipice    3
precise      6
precisely    23
precisely?   1
preciseness  1
precision    2
preclude     1
precocity    2
preconceived 3
predicates   1
predict      2
predicted    3
prediction   1
predisposed  1
predominant  1
preface      2
preface—that 1
prefer       6
preferably   1
preference   1
preferred    6
prefers      3
prejudice    13
prejudice?   1
prejudiced   2
prejudices   2
prejudicial  1
preliminary  16
premature    6
prematurely  1
premeditated 3
premeditates 1
premeditation 4
premeditation? 2
premised     1
preoccupation 1
preoccupied  4
preparation  1
preparations 2
preparatory  4
prepare      3
prepared     21
preparing    11
prepossessed 1
prescribed   1
prescription 1
presence     35
presence?    2
presence—and 1
present      78
presented    12
presentiment 14
presently    1
presents     4
present—miüsov 1
preservation 5
preserve     8
preserved    12
preserves    1
preserving   2
president    59
presidents   1
press        9
pressed      17
pressing     7
presume      2
presumed     1
presumption  1
pretend      11
pretended    10
pretending   6
pretends     2
pretense     1
pretext      5
prettier     1
pretty       27
prevail      4
prevails     1
prevalent    1
prevaricate  1
prevent      18
prevented    4
previous     18
previously   7
prey         1
price        7
priceless    5
pricked      2
pride        43
pride?       1
prided       2
priest       42
priests      5
primed       1
primitive    1
prince       2
princes      1
princess     1
principal    4
principally  3
principle    4
principled   2
principles   9
principles—the 1
principle—not 1
print        2
printed      3
prints       1
print—i    1
prison       39
prison?      1
prisoner     166
prisoner?    2
prisoners    4
prisoner—everything 1
private      9
privation    1
privileged   1
privileges   3
privilege—a 1
privy        1
prize        3
prized       3
prizes       1
prizing      2
pro          2
probability  6
probable     4
probably     36
problem      5
problems     3
proceed      7
proceeded    4
proceeding   2
proceedings  3
proceedings? 1
proceedings—that 1
proceeds     1
process      2
processing   1
procession   2
proclaim     2
proclaimed   6
procrastinated 1
procure      3
prodigal     1
produce      6
produced     14
producing    1
product      2
production   1
profanation  1
profane      1
professed    1
professing   1
professional 2
professor    1
professors   1
profile      1
profit       3
profitable   2
profits      1
profligate   7
profligates  2
profound     14
profoundest  2
profoundly   6
program      6
program?     1
progress     4
progressive  4
progressively 1
prohibition  1
prohor?      1
prohoritch   1
prohorovna   3
project      88
prolong      1
prolonged    4
prominent    8
prominently  2
promise      30
promised     28
promised—  1
promises     2
promise—her 1
promise—to 1
promising    4
promoted     2
promoting    2
promotion    6
promotion?   1
prompt       2
prompted     6
prompting    3
promptly     8
prone        2
pronounce    3
pronounced   24
pronouncement 1
pronounces   1
proof        24
proofread    1
proofreading 1
proofs       11
prop         1
propensity   2
proper       14
properly     14
property     25
property?    1
prophecies   1
prophecy     5
prophesied   2
prophet      5
prophets     2
propitiate   1
proportions  2
proportion—not 1
propos_      2
proposal     2
propose      4
proposed     6
proposition  2
propositions 3
propound     1
propped      1
proprietary  1
proprieties  1
propriety    1
prosaic      1
prose        1
prosecuted   2
prosecuting  1
prosecution  21
prosecutor   183
prosecutor?  2
proserpine   1
prospect     3
prosperity   3
prostrate    2
prostrated   1
prostrations 1
protect      12
protected    7
protection   4
protector    9
protest      8
protested    8
protesting   1
protests     1
protocol     11
protoplasm   1
protr        1
protracted   1
protruding   1
prot�g�e     1
proud        53
proud?       2
proudest     2
proudhon     1
proudly      7
prove        25
proved       15
proved?      1
proverb      1
proverbial   2
proverbs     2
proves       1
provide      8
provided     13
providence   6
providence?  1
provides     1
providing    5
province     18
provinces    1
provincial   7
proving      4
provision    3
provisions   9
provocative  1
provoke      3
provoked     6
prudent      3
prudently    1
pry          1
prying       1
psalter      1
pseudo       1
psychically  1
psychological 8
psychologically 2
psychologist 1
psychology   13
public       38
publication  1
publicity    1
publicly     5
public—were 1
publish      2
published    5
publishing   1
puckered     1
pudding      1
puddle       1
puffed       1
puffy        3
pug          2
puling       1
pull         19
pulled       56
pulled?      1
pulling      18
pulls        3
pumped       1
pun          2
punch        8
punctilio    1
punctual     2
punctuality  1
punctually   1
punish       16
punished     15
punishing    3
punishment   23
punishments—‘the 1
punitive     1
puns         3
puny         2
pup          4
puppy        9
puppy?       1
purchase     1
purchaser    3
purchasers   1
purchases    1
pure         12
purely       2
purer        1
purest       2
purgatory    1
purge        1
purified     2
purifies     1
purify       1
purity       4
purple       4
purpose      68
purpose?     5
purpose_     2
purposely    5
purposes     3
purpose—namely 1
purpose—which 1
purse        6
pursue       1
pursued      2
pursuit      2
push         1
pushed       9
pushkin      6
pushkin—_onyegin_ 1
pusillanimous 1
put          276
puto_        1
putrid       1
puts         2
putting      22
puzzle       1
puzzled      4
puzzling     1
pyotr        132
pyramid      2
pyramids     1
père_       1
qu           1
qua          1
quack        2
quacks       1
quadrille    1
quadrillion  10
quadrillions 2
quadrillionth 1
quaking      1
qualifications 1
qualities    4
quality      3
qualm        1
qualms       1
quantity     2
quarrel      11
quarreled    8
quarreling   9
quarrels     4
quarrelsome  1
quarrel—and 1
quarter      11
quarters     7
quarters—mr 1
que          2
queen        18
queens       1
queer        7
queerly      1
queried      3
question     155
question?    3
questioned   16
questioner   1
questioning  10
questions    83
questions?   3
question—and 1
question—for 1
question—that 1
qui          2
quick        7
quick?       1
quicker      3
quickly      83
quiet        43
quieted      3
quieter      1
quieting     1
quietly      26
quilt        4
quilts       1
quit         2
quite        235
quits        3
quiver       2
quivered     13
quivering    16
quote        6
quoted       3
quoting      2
r            2
rabble       2
rabid        3
race         9
races        1
rachel       1
rack         1
racking      1
rack—but   1
radiance     1
radiant      6
radically    1
rag          18
rage         20
ragged       3
raging       1
rags         2
rails        4
railway      8
railwayman   1
railways     3
rain         6
rainbow      7
raise        15
raised       49
raises       1
raising      8
raisins      1
rake         2
rakitin      195
rakitin?     3
rammed       1
ramrod       1
ran          174
random       3
rang         8
range        1
rank         16
rankled      1
rankling     3
ranks        6
rank—two   1
ran—that   1
rapacious    2
rapid        21
rapidity     5
rapidly      14
rapped       4
rapture      13
raptures     2
rapturously  4
rare         5
rarely       17
rascal       8
rascally     1
rascals      1
raspberries  1
rate         9
rather       127
rational     6
rational?    2
rationally   2
rations      1
rats         1
raved        1
raven        1
raving       9
raving?      1
ravings      1
raw          1
ray          5
rays         2
razor        1
re           172
reach        14
reached      50
reaching     3
reaction     1
reactionary  5
read         111
read?        1
readable     2
reader       11
readers      4
reader—that 1
readiest     1
readily      8
readiness    4
readiness—that 1
reading      35
reads        2
ready        108
ready?       1
real         55
real?        1
realism      9
realist      7
realistic    1
realists     1
reality      20
reality—in 1
reality—that 1
realization  2
realize      5
realized     28
realizes     4
realizing    6
really       175
really?      6
realms       1
